,carbon,path,site,rotation,patch size,site_index
1761,2.2102482076362433,patches/Carlos Vera Arteaga RGB_30_1761.png,Carlos Vera Arteaga RGB,30,224,"(25, 36)"
1762,2.6253056893126017,patches/Carlos Vera Arteaga RGB_30_1762.png,Carlos Vera Arteaga RGB,30,224,"(25, 37)"
1763,3.078205317222121,patches/Carlos Vera Arteaga RGB_30_1763.png,Carlos Vera Arteaga RGB,30,224,"(25, 38)"
1764,3.2773506423408763,patches/Carlos Vera Arteaga RGB_30_1764.png,Carlos Vera Arteaga RGB,30,224,"(25, 39)"
1765,2.9834578882210576,patches/Carlos Vera Arteaga RGB_30_1765.png,Carlos Vera Arteaga RGB,30,224,"(25, 40)"
1766,2.389793118736769,patches/Carlos Vera Arteaga RGB_30_1766.png,Carlos Vera Arteaga RGB,30,224,"(25, 41)"
1767,1.9556407787785635,patches/Carlos Vera Arteaga RGB_30_1767.png,Carlos Vera Arteaga RGB,30,224,"(25, 42)"
1768,1.6847809460690177,patches/Carlos Vera Arteaga RGB_30_1768.png,Carlos Vera Arteaga RGB,30,224,"(25, 43)"
1769,1.2626360373900996,patches/Carlos Vera Arteaga RGB_30_1769.png,Carlos Vera Arteaga RGB,30,224,"(25, 44)"
1812,4.622397497596266,patches/Carlos Vera Arteaga RGB_30_1812.png,Carlos Vera Arteaga RGB,30,224,"(26, 18)"
1813,3.8257919146393005,patches/Carlos Vera Arteaga RGB_30_1813.png,Carlos Vera Arteaga RGB,30,224,"(26, 19)"
1814,3.2038593707116005,patches/Carlos Vera Arteaga RGB_30_1814.png,Carlos Vera Arteaga RGB,30,224,"(26, 20)"
1815,3.148294668829661,patches/Carlos Vera Arteaga RGB_30_1815.png,Carlos Vera Arteaga RGB,30,224,"(26, 21)"
1816,3.536240780979324,patches/Carlos Vera Arteaga RGB_30_1816.png,Carlos Vera Arteaga RGB,30,224,"(26, 22)"
1817,3.846594149565166,patches/Carlos Vera Arteaga RGB_30_1817.png,Carlos Vera Arteaga RGB,30,224,"(26, 23)"
1818,3.7633885476175823,patches/Carlos Vera Arteaga RGB_30_1818.png,Carlos Vera Arteaga RGB,30,224,"(26, 24)"
1819,3.3561659903643246,patches/Carlos Vera Arteaga RGB_30_1819.png,Carlos Vera Arteaga RGB,30,224,"(26, 25)"
1820,2.714148289361213,patches/Carlos Vera Arteaga RGB_30_1820.png,Carlos Vera Arteaga RGB,30,224,"(26, 26)"
1821,2.0797184514220732,patches/Carlos Vera Arteaga RGB_30_1821.png,Carlos Vera Arteaga RGB,30,224,"(26, 27)"
1822,1.7718274489552732,patches/Carlos Vera Arteaga RGB_30_1822.png,Carlos Vera Arteaga RGB,30,224,"(26, 28)"
1823,1.843876408991655,patches/Carlos Vera Arteaga RGB_30_1823.png,Carlos Vera Arteaga RGB,30,224,"(26, 29)"
1824,2.1234836572874576,patches/Carlos Vera Arteaga RGB_30_1824.png,Carlos Vera Arteaga RGB,30,224,"(26, 30)"
1825,2.325810713458833,patches/Carlos Vera Arteaga RGB_30_1825.png,Carlos Vera Arteaga RGB,30,224,"(26, 31)"
1826,2.2713158820356125,patches/Carlos Vera Arteaga RGB_30_1826.png,Carlos Vera Arteaga RGB,30,224,"(26, 32)"
1827,2.0587742047941573,patches/Carlos Vera Arteaga RGB_30_1827.png,Carlos Vera Arteaga RGB,30,224,"(26, 33)"
1828,1.9786485504750955,patches/Carlos Vera Arteaga RGB_30_1828.png,Carlos Vera Arteaga RGB,30,224,"(26, 34)"
1829,2.2341060331803018,patches/Carlos Vera Arteaga RGB_30_1829.png,Carlos Vera Arteaga RGB,30,224,"(26, 35)"
1830,2.6461372953537077,patches/Carlos Vera Arteaga RGB_30_1830.png,Carlos Vera Arteaga RGB,30,224,"(26, 36)"
1831,2.9508217345810794,patches/Carlos Vera Arteaga RGB_30_1831.png,Carlos Vera Arteaga RGB,30,224,"(26, 37)"
1832,3.048162065059048,patches/Carlos Vera Arteaga RGB_30_1832.png,Carlos Vera Arteaga RGB,30,224,"(26, 38)"
1833,2.9360031685495525,patches/Carlos Vera Arteaga RGB_30_1833.png,Carlos Vera Arteaga RGB,30,224,"(26, 39)"
1834,2.682605825685634,patches/Carlos Vera Arteaga RGB_30_1834.png,Carlos Vera Arteaga RGB,30,224,"(26, 40)"
1835,2.451014293144313,patches/Carlos Vera Arteaga RGB_30_1835.png,Carlos Vera Arteaga RGB,30,224,"(26, 41)"
1836,2.375083370806255,patches/Carlos Vera Arteaga RGB_30_1836.png,Carlos Vera Arteaga RGB,30,224,"(26, 42)"
1837,2.210508557102917,patches/Carlos Vera Arteaga RGB_30_1837.png,Carlos Vera Arteaga RGB,30,224,"(26, 43)"
1838,1.709685288424683,patches/Carlos Vera Arteaga RGB_30_1838.png,Carlos Vera Arteaga RGB,30,224,"(26, 44)"
1839,1.077062438127374,patches/Carlos Vera Arteaga RGB_30_1839.png,Carlos Vera Arteaga RGB,30,224,"(26, 45)"
1881,4.3239640144729155,patches/Carlos Vera Arteaga RGB_30_1881.png,Carlos Vera Arteaga RGB,30,224,"(27, 18)"
1882,3.769043894379465,patches/Carlos Vera Arteaga RGB_30_1882.png,Carlos Vera Arteaga RGB,30,224,"(27, 19)"
1883,3.300922634586599,patches/Carlos Vera Arteaga RGB_30_1883.png,Carlos Vera Arteaga RGB,30,224,"(27, 20)"
1884,3.166233952164821,patches/Carlos Vera Arteaga RGB_30_1884.png,Carlos Vera Arteaga RGB,30,224,"(27, 21)"
1885,3.473304763763874,patches/Carlos Vera Arteaga RGB_30_1885.png,Carlos Vera Arteaga RGB,30,224,"(27, 22)"
1886,3.9913259117783406,patches/Carlos Vera Arteaga RGB_30_1886.png,Carlos Vera Arteaga RGB,30,224,"(27, 23)"
1887,4.172237461100176,patches/Carlos Vera Arteaga RGB_30_1887.png,Carlos Vera Arteaga RGB,30,224,"(27, 24)"
1888,3.6565545464518037,patches/Carlos Vera Arteaga RGB_30_1888.png,Carlos Vera Arteaga RGB,30,224,"(27, 25)"
1889,2.6698440576633615,patches/Carlos Vera Arteaga RGB_30_1889.png,Carlos Vera Arteaga RGB,30,224,"(27, 26)"
1890,1.898104392876142,patches/Carlos Vera Arteaga RGB_30_1890.png,Carlos Vera Arteaga RGB,30,224,"(27, 27)"
1891,1.7626915306542577,patches/Carlos Vera Arteaga RGB_30_1891.png,Carlos Vera Arteaga RGB,30,224,"(27, 28)"
1892,2.1034106641457155,patches/Carlos Vera Arteaga RGB_30_1892.png,Carlos Vera Arteaga RGB,30,224,"(27, 29)"
1893,2.4875576806169057,patches/Carlos Vera Arteaga RGB_30_1893.png,Carlos Vera Arteaga RGB,30,224,"(27, 30)"
1894,2.6178960133101157,patches/Carlos Vera Arteaga RGB_30_1894.png,Carlos Vera Arteaga RGB,30,224,"(27, 31)"
1895,2.4988050005379416,patches/Carlos Vera Arteaga RGB_30_1895.png,Carlos Vera Arteaga RGB,30,224,"(27, 32)"
1896,2.289724936363073,patches/Carlos Vera Arteaga RGB_30_1896.png,Carlos Vera Arteaga RGB,30,224,"(27, 33)"
1897,2.2437791139055903,patches/Carlos Vera Arteaga RGB_30_1897.png,Carlos Vera Arteaga RGB,30,224,"(27, 34)"
1898,2.5360463454213344,patches/Carlos Vera Arteaga RGB_30_1898.png,Carlos Vera Arteaga RGB,30,224,"(27, 35)"
1899,2.920679387132848,patches/Carlos Vera Arteaga RGB_30_1899.png,Carlos Vera Arteaga RGB,30,224,"(27, 36)"
1900,3.054748964002179,patches/Carlos Vera Arteaga RGB_30_1900.png,Carlos Vera Arteaga RGB,30,224,"(27, 37)"
1901,2.8673560143350523,patches/Carlos Vera Arteaga RGB_30_1901.png,Carlos Vera Arteaga RGB,30,224,"(27, 38)"
1902,2.535213116831403,patches/Carlos Vera Arteaga RGB_30_1902.png,Carlos Vera Arteaga RGB,30,224,"(27, 39)"
1903,2.3473456208351298,patches/Carlos Vera Arteaga RGB_30_1903.png,Carlos Vera Arteaga RGB,30,224,"(27, 40)"
1904,2.447588756380477,patches/Carlos Vera Arteaga RGB_30_1904.png,Carlos Vera Arteaga RGB,30,224,"(27, 41)"
1905,2.650375775528262,patches/Carlos Vera Arteaga RGB_30_1905.png,Carlos Vera Arteaga RGB,30,224,"(27, 42)"
1906,2.5480235481820377,patches/Carlos Vera Arteaga RGB_30_1906.png,Carlos Vera Arteaga RGB,30,224,"(27, 43)"
1907,2.0518086529977695,patches/Carlos Vera Arteaga RGB_30_1907.png,Carlos Vera Arteaga RGB,30,224,"(27, 44)"
1908,1.4384116630958073,patches/Carlos Vera Arteaga RGB_30_1908.png,Carlos Vera Arteaga RGB,30,224,"(27, 45)"
1950,3.6557531124440494,patches/Carlos Vera Arteaga RGB_30_1950.png,Carlos Vera Arteaga RGB,30,224,"(28, 18)"
1951,3.5800098102645364,patches/Carlos Vera Arteaga RGB_30_1951.png,Carlos Vera Arteaga RGB,30,224,"(28, 19)"
1952,3.365989537168017,patches/Carlos Vera Arteaga RGB_30_1952.png,Carlos Vera Arteaga RGB,30,224,"(28, 20)"
1953,3.131809526253175,patches/Carlos Vera Arteaga RGB_30_1953.png,Carlos Vera Arteaga RGB,30,224,"(28, 21)"
1954,3.266701492216442,patches/Carlos Vera Arteaga RGB_30_1954.png,Carlos Vera Arteaga RGB,30,224,"(28, 22)"
1955,3.866716573757454,patches/Carlos Vera Arteaga RGB_30_1955.png,Carlos Vera Arteaga RGB,30,224,"(28, 23)"
1956,4.279557707967887,patches/Carlos Vera Arteaga RGB_30_1956.png,Carlos Vera Arteaga RGB,30,224,"(28, 24)"
1957,3.7818694659489083,patches/Carlos Vera Arteaga RGB_30_1957.png,Carlos Vera Arteaga RGB,30,224,"(28, 25)"
1958,2.672160044268137,patches/Carlos Vera Arteaga RGB_30_1958.png,Carlos Vera Arteaga RGB,30,224,"(28, 26)"
1959,1.9900633147149722,patches/Carlos Vera Arteaga RGB_30_1959.png,Carlos Vera Arteaga RGB,30,224,"(28, 27)"
1960,2.1737359594620305,patches/Carlos Vera Arteaga RGB_30_1960.png,Carlos Vera Arteaga RGB,30,224,"(28, 28)"
1961,2.767821166220213,patches/Carlos Vera Arteaga RGB_30_1961.png,Carlos Vera Arteaga RGB,30,224,"(28, 29)"
1962,3.1149869345919887,patches/Carlos Vera Arteaga RGB_30_1962.png,Carlos Vera Arteaga RGB,30,224,"(28, 30)"
1963,3.035614624323716,patches/Carlos Vera Arteaga RGB_30_1963.png,Carlos Vera Arteaga RGB,30,224,"(28, 31)"
1964,2.752782661476482,patches/Carlos Vera Arteaga RGB_30_1964.png,Carlos Vera Arteaga RGB,30,224,"(28, 32)"
1965,2.446278849704191,patches/Carlos Vera Arteaga RGB_30_1965.png,Carlos Vera Arteaga RGB,30,224,"(28, 33)"
1966,2.3209548330738263,patches/Carlos Vera Arteaga RGB_30_1966.png,Carlos Vera Arteaga RGB,30,224,"(28, 34)"
1967,2.5407489566305754,patches/Carlos Vera Arteaga RGB_30_1967.png,Carlos Vera Arteaga RGB,30,224,"(28, 35)"
1968,2.87093559001769,patches/Carlos Vera Arteaga RGB_30_1968.png,Carlos Vera Arteaga RGB,30,224,"(28, 36)"
1969,2.965848399864376,patches/Carlos Vera Arteaga RGB_30_1969.png,Carlos Vera Arteaga RGB,30,224,"(28, 37)"
1970,2.73905279247467,patches/Carlos Vera Arteaga RGB_30_1970.png,Carlos Vera Arteaga RGB,30,224,"(28, 38)"
1971,2.3647986713510463,patches/Carlos Vera Arteaga RGB_30_1971.png,Carlos Vera Arteaga RGB,30,224,"(28, 39)"
1972,2.2016694742921885,patches/Carlos Vera Arteaga RGB_30_1972.png,Carlos Vera Arteaga RGB,30,224,"(28, 40)"
1973,2.43005555052517,patches/Carlos Vera Arteaga RGB_30_1973.png,Carlos Vera Arteaga RGB,30,224,"(28, 41)"
1974,2.7471141180676906,patches/Carlos Vera Arteaga RGB_30_1974.png,Carlos Vera Arteaga RGB,30,224,"(28, 42)"
1975,2.7120996995980917,patches/Carlos Vera Arteaga RGB_30_1975.png,Carlos Vera Arteaga RGB,30,224,"(28, 43)"
1976,2.3169413236007372,patches/Carlos Vera Arteaga RGB_30_1976.png,Carlos Vera Arteaga RGB,30,224,"(28, 44)"
1977,1.7949019321487711,patches/Carlos Vera Arteaga RGB_30_1977.png,Carlos Vera Arteaga RGB,30,224,"(28, 45)"
1978,1.1941101213889176,patches/Carlos Vera Arteaga RGB_30_1978.png,Carlos Vera Arteaga RGB,30,224,"(28, 46)"
2019,3.128921688885215,patches/Carlos Vera Arteaga RGB_30_2019.png,Carlos Vera Arteaga RGB,30,224,"(29, 18)"
2020,3.414184074484611,patches/Carlos Vera Arteaga RGB_30_2020.png,Carlos Vera Arteaga RGB,30,224,"(29, 19)"
2021,3.2796686632494736,patches/Carlos Vera Arteaga RGB_30_2021.png,Carlos Vera Arteaga RGB,30,224,"(29, 20)"
2022,2.892178989338872,patches/Carlos Vera Arteaga RGB_30_2022.png,Carlos Vera Arteaga RGB,30,224,"(29, 21)"
2023,2.847114549904523,patches/Carlos Vera Arteaga RGB_30_2023.png,Carlos Vera Arteaga RGB,30,224,"(29, 22)"
2024,3.4409092187874277,patches/Carlos Vera Arteaga RGB_30_2024.png,Carlos Vera Arteaga RGB,30,224,"(29, 23)"
2025,4.031462098311999,patches/Carlos Vera Arteaga RGB_30_2025.png,Carlos Vera Arteaga RGB,30,224,"(29, 24)"
2026,3.6777304650464786,patches/Carlos Vera Arteaga RGB_30_2026.png,Carlos Vera Arteaga RGB,30,224,"(29, 25)"
2027,2.6504671557673642,patches/Carlos Vera Arteaga RGB_30_2027.png,Carlos Vera Arteaga RGB,30,224,"(29, 26)"
2028,2.1679096681723715,patches/Carlos Vera Arteaga RGB_30_2028.png,Carlos Vera Arteaga RGB,30,224,"(29, 27)"
2029,2.6637921532606383,patches/Carlos Vera Arteaga RGB_30_2029.png,Carlos Vera Arteaga RGB,30,224,"(29, 28)"
2030,3.4317348454963392,patches/Carlos Vera Arteaga RGB_30_2030.png,Carlos Vera Arteaga RGB,30,224,"(29, 29)"
2031,3.6462555850871166,patches/Carlos Vera Arteaga RGB_30_2031.png,Carlos Vera Arteaga RGB,30,224,"(29, 30)"
2032,3.275663177468402,patches/Carlos Vera Arteaga RGB_30_2032.png,Carlos Vera Arteaga RGB,30,224,"(29, 31)"
2033,2.752493126462945,patches/Carlos Vera Arteaga RGB_30_2033.png,Carlos Vera Arteaga RGB,30,224,"(29, 32)"
2034,2.302209891522847,patches/Carlos Vera Arteaga RGB_30_2034.png,Carlos Vera Arteaga RGB,30,224,"(29, 33)"
2035,2.0950210242224414,patches/Carlos Vera Arteaga RGB_30_2035.png,Carlos Vera Arteaga RGB,30,224,"(29, 34)"
2036,2.280078033506389,patches/Carlos Vera Arteaga RGB_30_2036.png,Carlos Vera Arteaga RGB,30,224,"(29, 35)"
2037,2.6474233521289627,patches/Carlos Vera Arteaga RGB_30_2037.png,Carlos Vera Arteaga RGB,30,224,"(29, 36)"
2038,2.8410399703984774,patches/Carlos Vera Arteaga RGB_30_2038.png,Carlos Vera Arteaga RGB,30,224,"(29, 37)"
2039,2.736156827916771,patches/Carlos Vera Arteaga RGB_30_2039.png,Carlos Vera Arteaga RGB,30,224,"(29, 38)"
2040,2.4228948280988813,patches/Carlos Vera Arteaga RGB_30_2040.png,Carlos Vera Arteaga RGB,30,224,"(29, 39)"
2041,2.2134274569703205,patches/Carlos Vera Arteaga RGB_30_2041.png,Carlos Vera Arteaga RGB,30,224,"(29, 40)"
2042,2.3751149348770006,patches/Carlos Vera Arteaga RGB_30_2042.png,Carlos Vera Arteaga RGB,30,224,"(29, 41)"
2043,2.690819298264157,patches/Carlos Vera Arteaga RGB_30_2043.png,Carlos Vera Arteaga RGB,30,224,"(29, 42)"
2044,2.7392689584536436,patches/Carlos Vera Arteaga RGB_30_2044.png,Carlos Vera Arteaga RGB,30,224,"(29, 43)"
2045,2.467458014504576,patches/Carlos Vera Arteaga RGB_30_2045.png,Carlos Vera Arteaga RGB,30,224,"(29, 44)"
2046,2.056134082324291,patches/Carlos Vera Arteaga RGB_30_2046.png,Carlos Vera Arteaga RGB,30,224,"(29, 45)"
2047,1.5221723986194788,patches/Carlos Vera Arteaga RGB_30_2047.png,Carlos Vera Arteaga RGB,30,224,"(29, 46)"
2048,0.9424755739631182,patches/Carlos Vera Arteaga RGB_30_2048.png,Carlos Vera Arteaga RGB,30,224,"(29, 47)"
2088,2.892083420039465,patches/Carlos Vera Arteaga RGB_30_2088.png,Carlos Vera Arteaga RGB,30,224,"(30, 18)"
2089,3.1512248140193257,patches/Carlos Vera Arteaga RGB_30_2089.png,Carlos Vera Arteaga RGB,30,224,"(30, 19)"
2090,2.8845885121963173,patches/Carlos Vera Arteaga RGB_30_2090.png,Carlos Vera Arteaga RGB,30,224,"(30, 20)"
2091,2.4166930970664584,patches/Carlos Vera Arteaga RGB_30_2091.png,Carlos Vera Arteaga RGB,30,224,"(30, 21)"
2092,2.3299023032510453,patches/Carlos Vera Arteaga RGB_30_2092.png,Carlos Vera Arteaga RGB,30,224,"(30, 22)"
2093,2.904389008139822,patches/Carlos Vera Arteaga RGB_30_2093.png,Carlos Vera Arteaga RGB,30,224,"(30, 23)"
2094,3.580838367740986,patches/Carlos Vera Arteaga RGB_30_2094.png,Carlos Vera Arteaga RGB,30,224,"(30, 24)"
2095,3.4254147507326533,patches/Carlos Vera Arteaga RGB_30_2095.png,Carlos Vera Arteaga RGB,30,224,"(30, 25)"
2096,2.6102809921836387,patches/Carlos Vera Arteaga RGB_30_2096.png,Carlos Vera Arteaga RGB,30,224,"(30, 26)"
2097,2.275559032538669,patches/Carlos Vera Arteaga RGB_30_2097.png,Carlos Vera Arteaga RGB,30,224,"(30, 27)"
2098,2.849216452495021,patches/Carlos Vera Arteaga RGB_30_2098.png,Carlos Vera Arteaga RGB,30,224,"(30, 28)"
2099,3.594316584628478,patches/Carlos Vera Arteaga RGB_30_2099.png,Carlos Vera Arteaga RGB,30,224,"(30, 29)"
2100,3.665289575440131,patches/Carlos Vera Arteaga RGB_30_2100.png,Carlos Vera Arteaga RGB,30,224,"(30, 30)"
2101,3.0933904034668314,patches/Carlos Vera Arteaga RGB_30_2101.png,Carlos Vera Arteaga RGB,30,224,"(30, 31)"
2102,2.4149903158062713,patches/Carlos Vera Arteaga RGB_30_2102.png,Carlos Vera Arteaga RGB,30,224,"(30, 32)"
2103,1.9343641892462133,patches/Carlos Vera Arteaga RGB_30_2103.png,Carlos Vera Arteaga RGB,30,224,"(30, 33)"
2104,1.7951818415166356,patches/Carlos Vera Arteaga RGB_30_2104.png,Carlos Vera Arteaga RGB,30,224,"(30, 34)"
2105,2.089181601366614,patches/Carlos Vera Arteaga RGB_30_2105.png,Carlos Vera Arteaga RGB,30,224,"(30, 35)"
2106,2.579267876012569,patches/Carlos Vera Arteaga RGB_30_2106.png,Carlos Vera Arteaga RGB,30,224,"(30, 36)"
2107,2.8626201448484023,patches/Carlos Vera Arteaga RGB_30_2107.png,Carlos Vera Arteaga RGB,30,224,"(30, 37)"
2108,2.832659283124953,patches/Carlos Vera Arteaga RGB_30_2108.png,Carlos Vera Arteaga RGB,30,224,"(30, 38)"
2109,2.563295021054784,patches/Carlos Vera Arteaga RGB_30_2109.png,Carlos Vera Arteaga RGB,30,224,"(30, 39)"
2110,2.293327581441803,patches/Carlos Vera Arteaga RGB_30_2110.png,Carlos Vera Arteaga RGB,30,224,"(30, 40)"
2111,2.3420999505672953,patches/Carlos Vera Arteaga RGB_30_2111.png,Carlos Vera Arteaga RGB,30,224,"(30, 41)"
2112,2.5899854921085357,patches/Carlos Vera Arteaga RGB_30_2112.png,Carlos Vera Arteaga RGB,30,224,"(30, 42)"
2113,2.635110952262307,patches/Carlos Vera Arteaga RGB_30_2113.png,Carlos Vera Arteaga RGB,30,224,"(30, 43)"
2114,2.407968198448378,patches/Carlos Vera Arteaga RGB_30_2114.png,Carlos Vera Arteaga RGB,30,224,"(30, 44)"
2115,2.1201081325990856,patches/Carlos Vera Arteaga RGB_30_2115.png,Carlos Vera Arteaga RGB,30,224,"(30, 45)"
2116,1.7556486223736267,patches/Carlos Vera Arteaga RGB_30_2116.png,Carlos Vera Arteaga RGB,30,224,"(30, 46)"
2117,1.2383908123492717,patches/Carlos Vera Arteaga RGB_30_2117.png,Carlos Vera Arteaga RGB,30,224,"(30, 47)"
2157,2.709188992368808,patches/Carlos Vera Arteaga RGB_30_2157.png,Carlos Vera Arteaga RGB,30,224,"(31, 18)"
2158,2.6855570157300455,patches/Carlos Vera Arteaga RGB_30_2158.png,Carlos Vera Arteaga RGB,30,224,"(31, 19)"
2159,2.3092944113903004,patches/Carlos Vera Arteaga RGB_30_2159.png,Carlos Vera Arteaga RGB,30,224,"(31, 20)"
2160,1.9883578686129895,patches/Carlos Vera Arteaga RGB_30_2160.png,Carlos Vera Arteaga RGB,30,224,"(31, 21)"
2161,2.0607949814236823,patches/Carlos Vera Arteaga RGB_30_2161.png,Carlos Vera Arteaga RGB,30,224,"(31, 22)"
2162,2.616233171399365,patches/Carlos Vera Arteaga RGB_30_2162.png,Carlos Vera Arteaga RGB,30,224,"(31, 23)"
2163,3.235313079359147,patches/Carlos Vera Arteaga RGB_30_2163.png,Carlos Vera Arteaga RGB,30,224,"(31, 24)"
2164,3.209827052768572,patches/Carlos Vera Arteaga RGB_30_2164.png,Carlos Vera Arteaga RGB,30,224,"(31, 25)"
2165,2.585652831935404,patches/Carlos Vera Arteaga RGB_30_2165.png,Carlos Vera Arteaga RGB,30,224,"(31, 26)"
2166,2.21759346924931,patches/Carlos Vera Arteaga RGB_30_2166.png,Carlos Vera Arteaga RGB,30,224,"(31, 27)"
2167,2.550791057807534,patches/Carlos Vera Arteaga RGB_30_2167.png,Carlos Vera Arteaga RGB,30,224,"(31, 28)"
2168,3.076257053537653,patches/Carlos Vera Arteaga RGB_30_2168.png,Carlos Vera Arteaga RGB,30,224,"(31, 29)"
2169,3.07614552885388,patches/Carlos Vera Arteaga RGB_30_2169.png,Carlos Vera Arteaga RGB,30,224,"(31, 30)"
2170,2.519273226690681,patches/Carlos Vera Arteaga RGB_30_2170.png,Carlos Vera Arteaga RGB,30,224,"(31, 31)"
2171,1.9118815264556004,patches/Carlos Vera Arteaga RGB_30_2171.png,Carlos Vera Arteaga RGB,30,224,"(31, 32)"
2172,1.6180774876150468,patches/Carlos Vera Arteaga RGB_30_2172.png,Carlos Vera Arteaga RGB,30,224,"(31, 33)"
2173,1.7153912371775875,patches/Carlos Vera Arteaga RGB_30_2173.png,Carlos Vera Arteaga RGB,30,224,"(31, 34)"
2174,2.1911772463213435,patches/Carlos Vera Arteaga RGB_30_2174.png,Carlos Vera Arteaga RGB,30,224,"(31, 35)"
2175,2.767271335233487,patches/Carlos Vera Arteaga RGB_30_2175.png,Carlos Vera Arteaga RGB,30,224,"(31, 36)"
2176,3.00016854488896,patches/Carlos Vera Arteaga RGB_30_2176.png,Carlos Vera Arteaga RGB,30,224,"(31, 37)"
2177,2.8791238650661204,patches/Carlos Vera Arteaga RGB_30_2177.png,Carlos Vera Arteaga RGB,30,224,"(31, 38)"
2178,2.6184503774162713,patches/Carlos Vera Arteaga RGB_30_2178.png,Carlos Vera Arteaga RGB,30,224,"(31, 39)"
2179,2.428964487825224,patches/Carlos Vera Arteaga RGB_30_2179.png,Carlos Vera Arteaga RGB,30,224,"(31, 40)"
2180,2.5031242578602417,patches/Carlos Vera Arteaga RGB_30_2180.png,Carlos Vera Arteaga RGB,30,224,"(31, 41)"
2181,2.6319157053931552,patches/Carlos Vera Arteaga RGB_30_2181.png,Carlos Vera Arteaga RGB,30,224,"(31, 42)"
2182,2.4751079070604587,patches/Carlos Vera Arteaga RGB_30_2182.png,Carlos Vera Arteaga RGB,30,224,"(31, 43)"
2183,2.136458704388254,patches/Carlos Vera Arteaga RGB_30_2183.png,Carlos Vera Arteaga RGB,30,224,"(31, 44)"
2184,1.933450578467454,patches/Carlos Vera Arteaga RGB_30_2184.png,Carlos Vera Arteaga RGB,30,224,"(31, 45)"
2185,1.761143654739897,patches/Carlos Vera Arteaga RGB_30_2185.png,Carlos Vera Arteaga RGB,30,224,"(31, 46)"
2226,2.4350811611263636,patches/Carlos Vera Arteaga RGB_30_2226.png,Carlos Vera Arteaga RGB,30,224,"(32, 18)"
2227,2.1980438498231845,patches/Carlos Vera Arteaga RGB_30_2227.png,Carlos Vera Arteaga RGB,30,224,"(32, 19)"
2228,1.9126848041679732,patches/Carlos Vera Arteaga RGB_30_2228.png,Carlos Vera Arteaga RGB,30,224,"(32, 20)"
2229,1.940880333476055,patches/Carlos Vera Arteaga RGB_30_2229.png,Carlos Vera Arteaga RGB,30,224,"(32, 21)"
2230,2.2722674871576465,patches/Carlos Vera Arteaga RGB_30_2230.png,Carlos Vera Arteaga RGB,30,224,"(32, 22)"
2231,2.748232134172727,patches/Carlos Vera Arteaga RGB_30_2231.png,Carlos Vera Arteaga RGB,30,224,"(32, 23)"
2232,3.1424816630898005,patches/Carlos Vera Arteaga RGB_30_2232.png,Carlos Vera Arteaga RGB,30,224,"(32, 24)"
2233,3.078331074110994,patches/Carlos Vera Arteaga RGB_30_2233.png,Carlos Vera Arteaga RGB,30,224,"(32, 25)"
2234,2.5017619769457653,patches/Carlos Vera Arteaga RGB_30_2234.png,Carlos Vera Arteaga RGB,30,224,"(32, 26)"
2235,1.9547530599219636,patches/Carlos Vera Arteaga RGB_30_2235.png,Carlos Vera Arteaga RGB,30,224,"(32, 27)"
2236,1.9123111690631545,patches/Carlos Vera Arteaga RGB_30_2236.png,Carlos Vera Arteaga RGB,30,224,"(32, 28)"
2237,2.1802557894899643,patches/Carlos Vera Arteaga RGB_30_2237.png,Carlos Vera Arteaga RGB,30,224,"(32, 29)"
2238,2.2166822956149743,patches/Carlos Vera Arteaga RGB_30_2238.png,Carlos Vera Arteaga RGB,30,224,"(32, 30)"
2239,1.8702809603513413,patches/Carlos Vera Arteaga RGB_30_2239.png,Carlos Vera Arteaga RGB,30,224,"(32, 31)"
2240,1.5342040602401317,patches/Carlos Vera Arteaga RGB_30_2240.png,Carlos Vera Arteaga RGB,30,224,"(32, 32)"
2241,1.5554879656149565,patches/Carlos Vera Arteaga RGB_30_2241.png,Carlos Vera Arteaga RGB,30,224,"(32, 33)"
2242,1.8868052633762384,patches/Carlos Vera Arteaga RGB_30_2242.png,Carlos Vera Arteaga RGB,30,224,"(32, 34)"
2243,2.4221129929885863,patches/Carlos Vera Arteaga RGB_30_2243.png,Carlos Vera Arteaga RGB,30,224,"(32, 35)"
2244,2.9265517230645783,patches/Carlos Vera Arteaga RGB_30_2244.png,Carlos Vera Arteaga RGB,30,224,"(32, 36)"
2245,2.9809460365151588,patches/Carlos Vera Arteaga RGB_30_2245.png,Carlos Vera Arteaga RGB,30,224,"(32, 37)"
2246,2.687397618809208,patches/Carlos Vera Arteaga RGB_30_2246.png,Carlos Vera Arteaga RGB,30,224,"(32, 38)"
2247,2.492178148821046,patches/Carlos Vera Arteaga RGB_30_2247.png,Carlos Vera Arteaga RGB,30,224,"(32, 39)"
2248,2.601408434959784,patches/Carlos Vera Arteaga RGB_30_2248.png,Carlos Vera Arteaga RGB,30,224,"(32, 40)"
2249,2.8767959313947307,patches/Carlos Vera Arteaga RGB_30_2249.png,Carlos Vera Arteaga RGB,30,224,"(32, 41)"
2250,2.8619768523990317,patches/Carlos Vera Arteaga RGB_30_2250.png,Carlos Vera Arteaga RGB,30,224,"(32, 42)"
2251,2.3632106020370203,patches/Carlos Vera Arteaga RGB_30_2251.png,Carlos Vera Arteaga RGB,30,224,"(32, 43)"
2252,1.7954714224808157,patches/Carlos Vera Arteaga RGB_30_2252.png,Carlos Vera Arteaga RGB,30,224,"(32, 44)"
